filename,total_detected,num_items_detected,num_text_blocks,avg_confidence,min_confidence,has_tax,has_discount,has_cash,has_change
receipt_00020.png,,0,6,0.9202234471946819,0.6623339504003525,False,True,False,False
receipt_00021.png,,0,6,0.7571116046359142,0.20754297077655792,False,True,False,False
receipt_00022.png,78000.0,0,4,0.8345673959702253,0.47637662291526794,False,False,False,False
receipt_00023.png,21000.0,0,1,0.9993746280670166,0.9993746280670166,False,False,False,False
receipt_00024.png,,0,6,0.9545874536658326,0.8135559856891632,False,False,False,False
receipt_00025.png,,1,5,0.9032027304172516,0.7111233472824097,False,False,False,False
receipt_00026.png,15000.0,0,4,0.9741247959900647,0.9538996182382107,False,False,False,False
receipt_00027.png,70000.0,0,4,0.7502452284097672,0.4546601176261902,False,False,False,False
receipt_00028.png,,0,7,0.687353807634541,0.4552299976348877,True,False,False,False
receipt_00029.png,,0,2,0.7656306028366089,0.5766336023807526,False,False,False,False
receipt_00030.png,,0,4,0.5814477454405278,0.18875867128372192,True,False,False,False
receipt_00031.png,8500.0,0,5,0.8741175562143326,0.7849796414375305,False,False,True,False
receipt_00032.png,,0,2,0.8804556839168072,0.7808834314346313,False,False,False,False
receipt_00033.png,8000.0,1,4,0.8418824971668073,0.599919928383315,False,True,False,False
receipt_00034.png,30000.0,0,6,0.9926609645287195,0.9744656682014465,False,False,False,False
receipt_00035.png,11000.0,2,2,0.9841083772480488,0.9830283895134926,False,False,False,False
receipt_00036.png,,0,3,0.7812882934037285,0.36081260442733765,False,False,False,False
receipt_00037.png,,0,6,0.8877597409300506,0.659691572189331,False,False,False,False
receipt_00038.png,,0,3,0.5275829757253329,0.14576533436775208,False,False,False,False
receipt_00039.png,70000.0,0,5,0.8018884435296059,0.5738971829414368,False,False,False,False
receipt_00040.png,,1,2,0.5799754105973989,0.5358800888061523,False,False,False,False
receipt_00041.png,,0,2,0.31094856560230255,0.15768764913082123,False,False,False,False
receipt_00042.png,28000.0,0,4,0.948955588042736,0.887485146522522,False,False,False,False
receipt_00043.png,,0,1,0.7587606310844421,0.7587606310844421,False,False,False,False
receipt_00044.png,29091.0,0,5,0.8207963574677706,0.5130654573440552,False,False,False,False
receipt_00045.png,,0,3,0.8656647155682246,0.6465749144554138,False,False,False,False
receipt_00046.png,,0,4,0.8430654010735452,0.6648376062512398,True,False,False,False
receipt_00047.png,,0,5,0.6023294776678085,0.10572323948144913,False,False,False,False
receipt_00048.png,15000.0,0,3,0.7689291621597173,0.5770000661141239,False,False,False,False
receipt_00049.png,,0,3,0.5075251683592796,0.3474794626235962,False,False,True,False
receipt_00050.png,,0,5,0.764839430898428,0.645701989531517,True,False,False,False
receipt_00051.png,3000.0,0,3,0.9869092294247821,0.9668980719288811,False,False,False,True
receipt_00052.png,,0,3,0.7464894149452448,0.27215901017189026,False,False,True,False
receipt_00053.png,,1,6,0.5920431084620456,0.3620714992284775,False,False,False,False
receipt_00054.png,,0,6,0.9682466283751031,0.9051657915115356,False,False,True,False
receipt_00055.png,16363.0,0,4,0.9325499748811126,0.8943903110921383,False,False,False,False
receipt_00056.png,,0,8,0.7555780729162507,0.16519847512245178,False,False,False,False
receipt_00057.png,39000.0,0,4,0.9123526681214571,0.6871981918811798,False,False,False,False
receipt_00058.png,15000.0,0,5,0.9067991272546351,0.8179435953497887,False,False,False,False
receipt_00060.png,161000.0,0,5,0.8800061624497175,0.6957149831578135,False,False,True,False
receipt_00061.png,,0,4,0.770629845559597,0.580840066075325,False,False,False,False
receipt_00062.png,,0,7,0.8036901221743652,0.24730758368968964,False,True,False,False
receipt_00063.png,8000.0,0,2,0.9789842403988587,0.9728172902832739,False,True,False,False
receipt_00064.png,,0,4,0.8575153909623623,0.46687236428260803,False,False,False,False
receipt_00065.png,16000.0,0,3,0.951826691022621,0.9470522999763489,False,True,True,False
receipt_00066.png,,0,4,0.9270650174003094,0.8821930596604943,True,False,True,False
receipt_00067.png,65000.0,0,5,0.9909810364246369,0.9678997993469238,False,False,False,False
receipt_00068.png,,0,4,0.7938689574657474,0.35263678431510925,False,True,False,False
receipt_00069.png,23000.0,0,4,0.9835105873644352,0.9635867923498154,False,False,False,False
receipt_00070.png,12000.0,0,8,0.953614350873977,0.81777024269104,False,False,False,False
receipt_00071.png,,0,9,0.508421746806966,0.16735032200813293,False,False,False,False
receipt_00072.png,,0,7,0.7307684198021889,0.31305596232414246,False,False,False,False
receipt_00073.png,,0,5,0.7553208321332932,0.6099203377962112,False,False,False,False
receipt_00074.png,26000.0,0,3,0.9689594010512034,0.929994523525238,False,False,False,False
receipt_00075.png,9000.0,0,5,0.8406184505511192,0.3801964074373245,False,False,False,True
receipt_00076.png,7000.0,0,4,0.9208313077688217,0.7588592767715454,False,False,False,False
receipt_00077.png,,0,6,0.8525452152922904,0.6143005862832069,False,True,False,False
receipt_00078.png,44000.0,0,2,0.9484705398790538,0.9421005500480533,False,False,False,False
receipt_00079.png,,1,1,0.6726958900690079,0.6726958900690079,False,False,False,False
receipt_00080.png,,0,3,0.8364703748375177,0.6492805797606707,False,False,False,False
receipt_00081.png,36000.0,0,6,0.8080592229962349,0.5867299735546112,False,False,False,False
receipt_00082.png,2051.0,0,1,0.8303775601089001,0.8303775601089001,False,False,False,False
receipt_00083.png,43000.0,0,3,0.8776147986451784,0.6634079217910767,False,False,False,True
receipt_00084.png,,0,6,0.8252877605458101,0.2924341559410095,False,False,True,False
receipt_00085.png,10000.0,0,2,0.9929258022457361,0.9882446713745594,False,False,False,False
receipt_00086.png,,0,8,0.9097964428365231,0.5503181219100952,False,False,False,False
receipt_00087.png,,0,3,0.904705664763848,0.8845569975674152,False,False,False,False
receipt_00088.png,,0,4,0.7938136290758848,0.3673161268234253,True,False,False,True
receipt_00089.png,,0,5,0.6604624420404435,0.21851305663585663,False,False,False,False
receipt_00090.png,22000.0,0,4,0.9810785008594394,0.9601942151784897,False,False,False,False
receipt_00091.png,,0,3,0.7150986095269521,0.41699719429016113,False,False,False,False
receipt_00092.png,12000.0,0,4,0.7796704396605492,0.2965879440307617,False,False,False,False
receipt_00093.png,10000.0,0,3,0.9757233032335838,0.9574093725532293,False,False,False,False
receipt_00094.png,6001.0,0,8,0.7101994954864495,0.3610304892063141,False,False,False,False
receipt_00095.png,40000.0,0,4,0.979572469368577,0.9531299248337746,False,False,False,False
receipt_00096.png,22000.0,0,3,0.9401730503886938,0.8316150549799204,False,False,False,False
receipt_00097.png,40000.0,0,4,0.9797300193458796,0.9535474926233292,False,False,False,False
receipt_00098.png,5400.0,0,5,0.8310683338902891,0.21657432615756989,False,False,True,False
receipt_00099.png,4090.0,0,4,0.9704736615531147,0.9412270598113537,True,True,False,False
receipt_00100.png,,0,4,0.9555775858461857,0.8603721559047699,False,False,True,False
receipt_00101.png,1300.0,0,3,0.9959312745680412,0.9883610475808382,False,False,False,False
receipt_00102.png,,0,1,0.4814258720725775,0.4814258720725775,False,False,False,False
receipt_00103.png,,0,4,0.7736797039813919,0.6808403606076681,True,False,False,False
receipt_00104.png,,1,3,0.8400575665291399,0.6167208682745695,False,False,False,False
receipt_00105.png,,0,1,0.9258234463632107,0.9258234463632107,True,False,False,False
receipt_00106.png,4364.0,0,6,0.8037279415875673,0.2865593433380127,False,False,True,False
receipt_00107.png,,0,5,0.9464637495577335,0.8755958396941423,False,False,False,True
receipt_00108.png,30000.0,0,6,0.9508259159823259,0.9094552993774414,True,False,False,False
receipt_00109.png,15000.0,0,5,0.9067991272546351,0.8179435953497887,False,False,False,False
receipt_00110.png,50000.0,0,8,0.9674645569175482,0.9347606897354126,False,False,True,False
receipt_00111.png,,0,4,0.8802485493943095,0.5515737421810627,True,False,False,False
receipt_00112.png,,0,4,0.9072432033717632,0.702234223484993,False,False,False,False
receipt_00113.png,,0,5,0.7635985136032104,0.25409358739852905,False,True,False,False
receipt_00114.png,70000.0,0,6,0.9339504556264728,0.8937340974807739,False,False,False,True
receipt_00115.png,,0,2,0.6947233949322253,0.6331152254715562,False,False,False,False
receipt_00116.png,,0,4,0.9231606530956924,0.8241935800760984,False,False,True,False
receipt_00117.png,15000.0,1,2,0.9896509852842428,0.9800564592005685,False,False,False,False
receipt_00118.png,,0,5,0.8632390331476927,0.46065832674503326,False,False,False,True
receipt_00119.png,5000.0,0,4,0.9372593834996223,0.8685436844825745,False,False,False,False
receipt_00120.png,,0,5,0.8471338897943497,0.4015786945819855,False,False,False,False
receipt_00121.png,22000.0,0,2,0.8233909904956818,0.7598322629928589,False,False,False,False
receipt_00122.png,,0,6,0.7821375010535121,0.21641796827316284,False,True,False,False
receipt_00124.png,,0,6,0.5920615356275718,0.27779680490493774,True,False,False,False
receipt_00125.png,,0,4,0.9833830846473575,0.9621933065354824,False,False,False,False
receipt_00126.png,53200.0,0,2,0.9905569702386856,0.9815991073846817,False,False,False,False
receipt_00127.png,,0,4,0.8440339621156454,0.7867547869682312,False,False,False,False
receipt_00128.png,33000.0,0,3,0.9910593777894974,0.9875188693404198,False,False,False,False
receipt_00129.png,,0,4,0.9573270715773106,0.9255902767181396,False,False,False,False
receipt_00130.png,,0,4,0.9933878630399704,0.9881521165370941,False,False,False,True
receipt_00131.png,50000.0,0,6,0.911258525835971,0.6235451996326447,False,False,False,False
receipt_00132.png,,0,8,0.8769547690753825,0.5193566679954529,False,False,False,False
receipt_00133.png,,0,3,0.9933386122186979,0.9896156266331673,False,False,True,False
receipt_00134.png,2000.0,0,2,0.9277640501968563,0.87067358661443,False,False,False,False
receipt_00135.png,,0,5,0.5829725687392056,0.296659380197525,False,False,False,False
receipt_00136.png,6000.0,0,4,0.7841845350340009,0.15521790087223053,True,False,False,False
receipt_00137.png,,0,5,0.9608640678226947,0.8994580991566181,False,False,False,False
receipt_00138.png,48000.0,1,7,0.768935397866049,0.22318194806575775,True,False,False,False
receipt_00139.png,27500.0,0,7,0.8347932281238692,0.2349608987569809,False,False,False,True
receipt_00140.png,,0,5,0.8159329995512963,0.19923624396324158,False,False,False,True
receipt_00141.png,,0,6,0.8508098026116689,0.5288371443748474,False,False,False,False
receipt_00142.png,,0,5,0.9503797916695476,0.8830587342381477,False,False,False,False
receipt_00143.png,3800.0,0,3,0.9845496087024609,0.9664132595062256,False,False,False,False
receipt_00144.png,6818.0,0,6,0.9346387889236212,0.7260761260986328,False,False,False,False
receipt_00145.png,,0,3,0.9067180721710125,0.7480009254068136,False,False,False,False
receipt_00146.png,,0,4,0.7681535110168625,0.5543011432746425,False,False,False,False
receipt_00147.png,,0,4,0.6176466234028339,0.4724093973636627,False,True,False,False
receipt_00148.png,30000.0,0,6,0.9846910138924917,0.9535713791847229,False,False,False,False
receipt_00149.png,2242725222.0,0,3,0.5176687328213241,0.1997232437133789,False,False,False,False
receipt_00150.png,2000.0,0,5,0.9708595003932714,0.9353359788656235,False,False,True,False
receipt_00151.png,30000.0,0,4,0.9700719728134573,0.9420925378799438,False,False,False,True
receipt_00152.png,,0,6,0.7285662119587263,0.33464059233665466,False,False,False,False
receipt_00153.png,57000.0,0,4,0.8745527062565088,0.6700026988983154,False,False,False,False
receipt_00154.png,,0,3,0.9732383737961451,0.936600849032402,False,False,True,False
receipt_00155.png,,0,4,0.9050707379356027,0.6772001348435879,False,False,False,False
receipt_00156.png,,1,5,0.8329222430940717,0.4398542046546936,False,True,False,False
receipt_00157.png,6000.0,0,4,0.9826033478602767,0.9628975950181484,False,True,False,False
receipt_00158.png,,0,3,0.85940440526853,0.6672431826591492,False,False,False,False
receipt_00159.png,4000.0,0,4,0.9012564988806844,0.7808037996292114,False,False,False,True
receipt_00160.png,,0,4,0.7792002155911177,0.5546680092811584,False,False,False,False
receipt_00161.png,,0,3,0.6143118801216284,0.2777489721775055,False,False,False,False
receipt_00162.png,12000.0,0,2,0.9855313400730665,0.9735496336579672,False,False,False,False
receipt_00163.png,1200.0,0,3,0.9958368521183729,0.9878762569278479,False,False,False,False
receipt_00164.png,,0,3,0.8411664385348558,0.6492805797606707,False,False,False,False
receipt_00165.png,21000.0,0,2,0.904931262601167,0.8321850448846817,False,False,False,False
receipt_00166.png,30000.0,0,4,0.9428472463041544,0.9193553924560547,False,False,False,True
receipt_00167.png,,0,2,0.4842810183763504,0.31245604157447815,False,False,False,False
receipt_00168.png,12750.0,0,4,0.9573409273289144,0.9348247647285461,False,True,True,False
receipt_00169.png,,0,7,0.7429644108882972,0.11782507598400116,False,False,False,False
receipt_00170.png,16000.0,0,6,0.8846002668142319,0.5651363134384155,False,False,False,False
receipt_00171.png,4000.0,0,4,0.9814648600295186,0.9334913287311792,False,False,False,False
receipt_00172.png,,0,5,0.896355363726616,0.6658340841531754,False,False,True,True
receipt_00173.png,38500.0,0,4,0.9506187308579683,0.8372448310256004,False,True,True,False
receipt_00174.png,100000.0,0,2,0.9849395547062159,0.9701333865523338,False,False,True,False
receipt_00175.png,,0,4,0.8508195742033422,0.5666565895080566,False,True,False,False
receipt_00176.png,7000.0,0,2,0.9804390482604504,0.9624453075230122,False,False,False,False
receipt_00177.png,12300.0,0,4,0.9677356481552124,0.9439647570252419,True,False,True,False
receipt_00178.png,,0,3,0.7117523948351542,0.32679519057273865,False,False,False,False
receipt_00179.png,7658.0,0,5,0.6231534902006388,0.24829839169979095,True,False,False,False
receipt_00180.png,1411.0,0,5,0.7136183490860276,0.5664206761866808,False,False,False,False
receipt_00181.png,,0,5,0.7914906954392791,0.4086206555366516,True,False,False,False
receipt_00182.png,,0,3,0.8068747650831938,0.6507361717522144,False,True,False,False
receipt_00183.png,,0,3,0.6251769661903381,0.13519787788391113,False,False,False,False
receipt_00184.png,58000.0,0,3,0.99381248280406,0.9881752729415894,False,False,False,False
receipt_00185.png,,0,7,0.6250453230542397,0.16260750591754913,False,False,False,False
receipt_00186.png,,0,7,0.8701943925448826,0.1164768785238266,False,False,False,False
receipt_00187.png,1409.0,0,6,0.8312147110700607,0.4996665418148041,False,False,False,False
receipt_00188.png,,0,7,0.5336057501179832,0.164348304271698,False,False,False,False
receipt_00189.png,24000.0,0,3,0.9269271890322367,0.7869913205504417,False,False,False,False
receipt_00190.png,351000.0,0,4,0.8623082113917917,0.5826643705368042,False,False,False,False
receipt_00191.png,,1,5,0.9099611657846254,0.7312543392181396,False,False,False,False
receipt_00192.png,5091.0,0,3,0.925783014545838,0.8346570357680321,False,False,False,False
receipt_00193.png,,0,4,0.8857550969114527,0.7910749651491642,False,False,False,False
receipt_00194.png,200000.0,0,7,0.9529417646782739,0.832769513130188,False,False,False,False
receipt_00195.png,9000.0,0,4,0.984865378588438,0.9494627714157104,False,False,False,True
receipt_00196.png,,0,3,0.6943163766215245,0.20608974993228912,False,False,False,False
receipt_00197.png,,0,2,0.7023389940150082,0.611799955368042,False,False,False,False
receipt_00198.png,1818.0,0,2,0.9364627404138446,0.9118001516908407,False,True,False,False
receipt_00199.png,74700.0,0,4,0.9896089760586619,0.9753345549106598,False,False,False,False
receipt_00200.png,,0,4,0.768804706633091,0.37576618138700724,True,False,False,False
receipt_00201.png,,0,5,0.7627909831237047,0.35311003029346466,False,False,False,False
receipt_00202.png,16364.0,0,8,0.8067854503169656,0.21994420140981674,False,False,False,True
receipt_00203.png,,6,5,0.9779226700160573,0.9576578213914547,False,False,False,True
receipt_00204.png,,0,5,0.9652723133563995,0.8933049440383911,False,False,True,False
receipt_00205.png,5000.0,0,3,0.8645855449140072,0.6921311616897583,False,False,False,False
receipt_00206.png,,0,4,0.6945505071198568,0.5714662373065948,False,False,False,False
receipt_00207.png,,0,2,0.7319648787379265,0.6987480104435235,False,False,False,False
receipt_00208.png,5454.0,1,8,0.8796365456655622,0.5843695998191833,False,False,False,False
receipt_00209.png,96000.0,0,3,0.9803443004687628,0.9535162150859833,False,False,False,False
receipt_00210.png,96000.0,0,7,0.9742732111896787,0.8726957589387894,False,False,False,False
receipt_00211.png,25000.0,0,7,0.9581304847129753,0.7867172360420227,False,False,False,False
receipt_00212.png,,0,7,0.6106594659920249,0.20997531712055206,False,False,False,False
receipt_00213.png,,0,2,0.9733163928613067,0.9490210115909576,False,False,False,False
receipt_00214.png,,0,5,0.4956357304006815,0.2375619262456894,True,False,False,False
receipt_00215.png,,0,2,0.6049833842553198,0.42403095960617065,False,False,False,False
receipt_00216.png,,0,2,0.715968482196331,0.6943043731153011,False,False,False,False
receipt_00217.png,22000.0,0,4,0.7034512422978878,0.13373492658138275,False,False,False,False
receipt_00218.png,41949.0,0,3,0.7234254231831679,0.5284163951873779,False,False,False,False
receipt_00219.png,,0,3,0.6960725396832762,0.4692617654800415,False,False,False,False
receipt_00220.png,4091.0,0,2,0.7221250873990357,0.6605136841535568,False,False,False,False
receipt_00221.png,19000.0,0,3,0.978348278750976,0.965617373585701,False,False,False,False
receipt_00222.png,1818.0,1,3,0.7366652501126131,0.24342918395996094,False,False,False,False
receipt_00223.png,2681.0,0,4,0.9785954225808382,0.9596076607704163,True,False,False,False
receipt_00224.png,,0,4,0.8030217903433368,0.5952743119560182,True,False,False,False
receipt_00225.png,,0,5,0.9760115563869476,0.9424328804016113,False,False,False,False
receipt_00226.png,9800.0,1,4,0.9605355390231125,0.9165980815887451,True,False,False,False
receipt_00227.png,,0,7,0.5912427175790071,0.29403290152549744,False,False,False,False
receipt_00228.png,83000.0,0,4,0.9835680825635791,0.9724328108131886,False,False,False,False
receipt_00229.png,3000.0,0,3,0.9617590941488743,0.9419184923171997,True,False,False,False
receipt_00230.png,,0,4,0.9940224869624217,0.9803688800893724,False,False,False,False
receipt_00231.png,,2,6,0.8276904416561983,0.14510126411914825,False,True,False,True
receipt_00232.png,10000.0,0,4,0.7676274754630867,0.1822279989719391,False,False,False,False
receipt_00233.png,12000.0,0,3,0.9922291353965799,0.9869575360789895,False,False,False,False
receipt_00234.png,9000.0,0,4,0.8897497616708279,0.666222333908081,False,False,False,False
receipt_00235.png,,0,3,0.8384743108423814,0.713228304637596,False,True,False,False
